# north(m)                 east(m)                   ele(m)               Bouguer gravity (mGal)
0	0	851.715772874755	-0.616625434062855
1000	0	858.719908432947	-1.57382873974962
2000	0	880.482969188853	-3.08554569588276
3000	0	903.181854372681	-6.35770743543877
4000	0	925.741434720578	-9.82507571231504
5000	0	948.161710232543	-10.7441526364951
6000	0	970.442680908577	-10.7740516097134
7000	0	989.138108756964	-9.86419498784316
8000	0	1003.45696057399	-9.04181512746915
9000	0	1018.10288314223	-8.94466804549848
10000	0	1033.07587646167	-9.36215657755063
11000	0	1048.37594053231	-10.1812241988311
12000	0	1064.00307535416	-11.4055108269703
13000	0	1079.95728092721	-12.4566896273026
14000	0	1096.23855725146	-12.8120274989435
15000	0	1117.76791638762	-12.9508735686690
16000	0	1145.11325513696	-13.5900374627223
17000	0	1172.50091735068	-14.5056159574535
18000	0	1199.93090302880	-15.1753852546893
19000	0	1227.40321217130	-16.2250350220285
20000	0	1254.91784477818	-16.2021102182759
21000	0	1282.47480084946	-16.1477531065784
22000	0	1310.07408038512	-15.9488268049862
23000	0	1334.08024068726	-15.8811140564128
24000	0	1354.72329788647	-16.5527532361509
25000	0	1375.51005308345	-16.9313792347013
26000	0	1396.44050627821	-14.0104269396205
27000	0	1417.51465747074	-10.2479358186090
28000	0	1438.73250666104	-7.39700307061031
29000	0	1460.09405384911	-6.30366482650012
30000	0	1481.59929903496	-4.40966672998414
31000	0	1503.24824221858	-1.08957055009913
32000	0	1525.04088339998	1.54528034188409
33000	0	1546.97722257915	3.40759609329445
34000	0	1569.05725975609	5.53452385033347
35000	0	1591.28099493081	6.88623935675642
0	1000	825.458780381541	4.97202001517735
1000	1000	841.668809181639	1.22804189558748
2000	1000	848.560955107681	-0.138723471547628
3000	1000	850.878126473803	-3.36136564208724
4000	1000	851.091839380009	-8.36211180342734
5000	1000	932.665900881162	-10.2069976460647
6000	1000	948.341625289602	-10.8018492183630
7000	1000	907.433594641390	-9.78656555216177
8000	1000	945.191690232023	-9.20677779742780
9000	1000	943.070382377785	-8.92774869638667
10000	1000	975.849963541485	-8.85875512411399
11000	1000	969.238231661450	-9.19245951114529
12000	1000	1032.83039166913	-9.99654013232527
13000	1000	1087.29310968218	-11.2889588942550
14000	1000	1112.56926101778	-12.0261835054365
15000	1000	1168.57099300027	-12.1635528788054
16000	1000	1220.84893032489	-12.2164811921256
17000	1000	1199.06043323904	-12.3468950500989
18000	1000	1246.29509958626	-12.7861015947450
19000	1000	1198.30959530736	-13.2065324681844
20000	1000	1192.69997646527	-13.1946564225590
21000	1000	1317.79868683398	-13.3822130712436
22000	1000	1345.86172194989	-13.5400742186492
23000	1000	1345.27651659857	-13.5615999681320
24000	1000	1287.37902044449	-13.7932645016434
25000	1000	1274.99347998046	-12.8177741865417
26000	1000	1340.27004251000	-8.56005764010672
27000	1000	1414.43412972162	-2.39688536111226
28000	1000	1380.07393481366	4.26229644088670
29000	1000	1486.14054640817	7.24076242841702
30000	1000	1524.93359086546	8.13257276327104
31000	1000	1516.50121398888	8.47923105056345
32000	1000	1476.43222930823	9.20065935972133
33000	1000	1384.80737787579	9.76891799681922
34000	1000	1385.25350024609	10.3098421371327
35000	1000	1458.42452681758	10.9532284887838
0	2000	830.337359339065	9.38351469252873
1000	2000	826.598728847920	2.84511100630176
2000	2000	828.389072181395	0.472756475287606
3000	2000	832.110991237182	-2.04113861760484
4000	2000	835.699910665049	-7.04180370203794
5000	2000	853.543922300830	-9.43666983139613
6000	2000	874.115005282523	-10.1885515604298
7000	2000	879.421207449125	-10.2904358030147
8000	2000	890.549174028778	-9.90726678934179
9000	2000	916.695778584202	-9.49313674512238
10000	2000	953.785192363691	-9.06520444860753
11000	2000	993.096577273043	-8.96425594412522
12000	2000	1007.34774955502	-9.41423329130678
13000	2000	1017.32382925746	-10.8027577211879
14000	2000	1071.99552637917	-11.8888206067544
15000	2000	1151.17477660769	-12.6017123065089
16000	2000	1181.30340358051	-12.3182649822668
17000	2000	1160.15823456924	-11.3841055035430
18000	2000	1161.83261715652	-10.9710121596406
19000	2000	1131.83398594669	-11.7775787941735
20000	2000	1246.13987491780	-12.2147927202347
21000	2000	1264.28513616072	-12.5479536042809
22000	2000	1310.51983373633	-13.0666591172241
23000	2000	1292.36398817336	-12.3999756300630
24000	2000	1258.81360379492	-10.7653984708960
25000	2000	1202.41659479232	-7.09879852367632
26000	2000	1258.34179540422	-1.84717277062035
27000	2000	1322.55659719265	5.61562610513452
28000	2000	1309.85835136616	14.4315155373151
29000	2000	1333.82301948247	16.0110640328640
30000	2000	1376.90290996919	15.4127738638733
31000	2000	1350.72027630448	13.7517302510703
32000	2000	1415.28043349182	13.7520995250147
33000	2000	1352.10196010683	14.5545539310166
34000	2000	1377.27400681983	13.6920739860801
35000	2000	1402.68265492690	13.8358387677967
0	3000	835.212168867817	11.7912572338511
1000	3000	825.953070170370	4.36052530811937
2000	3000	828.259463344019	0.965824522348725
3000	3000	829.931170410007	-1.71591281925101
4000	3000	831.587065600273	-5.91449486843445
5000	3000	834.690326695172	-8.83546899646190
6000	3000	834.242726510833	-9.89948249690931
7000	3000	837.429586740324	-10.2062893979878
8000	3000	848.802672509246	-10.2068086112160
9000	3000	852.286870359823	-10.0448822434936
10000	3000	881.798193984070	-9.39405799638238
11000	3000	908.773267029576	-8.91239058111129
12000	3000	929.929875071935	-8.95729583004670
13000	3000	970.578808025575	-10.1353207580314
14000	3000	1069.31615237760	-11.1133615717804
15000	3000	1123.24618846535	-12.1061158773835
