# north(m)                 east(m)                   ele(m)               Bouguer gravity (mGal)
0	0	851.715772874755	-0.616625434062855
200	0	853.483740259930	-0.984309599148497
400	0	854.652220369106	-1.14117140686846
600	0	855.914408434334	-1.37111495866872
800	0	857.270304455614	-1.47129126798460
1000	0	858.719908432947	-1.57382873974962
1200	0	862.223561559921	-1.83581761108981
1400	0	866.796771757310	-2.00446496183044
1600	0	871.364409761262	-2.30296600178806
1800	0	875.926475571776	-2.56324377848007
2000	0	880.482969188853	-3.08554569588276
2200	0	885.033890612494	-3.85483906056831
2400	0	889.579239842696	-4.09005158135368
2600	0	894.119016879462	-5.05786380148578
2800	0	898.653221722790	-6.14230678872633
3000	0	903.181854372681	-6.35770743543877
3200	0	907.704914829135	-7.44351262192816
3400	0	912.222403092152	-8.40242856685343
3600	0	916.734319161731	-8.61963916966037
3800	0	921.240663037873	-9.34851658485562
4000	0	925.741434720578	-9.82507571231504
4200	0	930.236634209845	-10.0501924968092
4400	0	934.726261505676	-10.3466692638863
4600	0	939.210316608069	-10.4979933736481
4800	0	943.688799517025	-10.7187842714400
5000	0	948.161710232543	-10.7441526364951
5200	0	952.629048754625	-10.6955943804292
5400	0	957.090815083269	-10.8976662973564
5600	0	961.547009218476	-10.7840390422984
5800	0	965.997631160245	-10.5975041198858
6000	0	970.442680908577	-10.7740516097134
6200	0	974.882158463473	-10.5734940176860
6400	0	979.316063824930	-10.3843297748878
6600	0	983.502147840490	-10.5379770062179
6800	0	986.313586883703	-10.2483202618443
7000	0	989.138108756964	-9.86419498784316
7200	0	991.975713460274	-9.99524358497844
7400	0	994.826400993632	-9.61107960798301
7600	0	997.690171357038	-9.19491337661640
7800	0	1000.56702455049	-9.30241404107330
8000	0	1003.45696057399	-9.04181512746915
8200	0	1006.35997942754	-8.85542610919575
8400	0	1009.27608111114	-8.93704553195893
8600	0	1012.20526562479	-8.84504656502517
8800	0	1015.14753296849	-8.88232887779960
9000	0	1018.10288314223	-8.94466804549848
9200	0	1021.07131614602	-8.98519798082646
9400	0	1024.05283197986	-8.97604713647581
9600	0	1027.04743064375	-9.02659044251440
9800	0	1030.05511213768	-9.12772565860347
10000	0	1033.07587646167	-9.36215657755063
10200	0	1036.10972361570	-9.40586159622380
10400	0	1039.15665359978	-9.68021610877710
10600	0	1042.21666641391	-9.92559027313506
10800	0	1045.28976205809	-9.96482812232280
11000	0	1048.37594053231	-10.1812241988311
11200	0	1051.47520183658	-10.5228775020866
11400	0	1054.58754597090	-10.5610168349246
11600	0	1057.71297293527	-10.9882548095312
11800	0	1060.85148272969	-11.3645455795313
12000	0	1064.00307535416	-11.4055108269703
12200	0	1067.16775080867	-11.7193283166220
12400	0	1070.34550909323	-11.9980443043739
12600	0	1073.53635020784	-12.0447728500252
12800	0	1076.74027415250	-12.2795851282521
13000	0	1079.95728092721	-12.4566896273026
13200	0	1083.18737053196	-12.5082699064890
13400	0	1086.43054296677	-12.6421559564028
13600	0	1089.68679823162	-12.7236170889060
13800	0	1092.95613632652	-12.7778879072184
14000	0	1096.23855725146	-12.8120274989435
14200	0	1099.53406100646	-12.7593525825505
14400	0	1102.84264759150	-12.8112479770899
14600	0	1106.84163145791	-12.7663102408123
14800	0	1112.30392745348	-12.9039179118197
15000	0	1117.76791638762	-12.9508735686690
15200	0	1123.23359826034	-13.1270458833400
15400	0	1128.70097307163	-13.1957717977086
15600	0	1134.17004082150	-13.2277591472387
15800	0	1139.64080150994	-13.3304668617394
16000	0	1145.11325513696	-13.5900374627223
16200	0	1150.58740170255	-13.6077993153404
16400	0	1156.06324120672	-13.9968129454025
16600	0	1161.54077364947	-14.3170856873249
16800	0	1167.01999903079	-14.3219995054565
17000	0	1172.50091735068	-14.5056159574535
17200	0	1177.98352860915	-14.6978742583487
17400	0	1183.46783280620	-14.6907370466695
17600	0	1188.95382994182	-14.9240969591235
17800	0	1194.44152001602	-15.1952246348301
18000	0	1199.93090302880	-15.1753852546893
18200	0	1205.42197898014	-15.4714793110167
18400	0	1210.91474787007	-15.7964146405930
18600	0	1216.40920969857	-15.7660993931937
18800	0	1221.90536446564	-16.0508829336497
19000	0	1227.40321217130	-16.2250350220285
19200	0	1232.90275281552	-16.1848119485213
19400	0	1238.40398639832	-16.2230487504892
19600	0	1243.90691291970	-16.1990416977620
19800	0	1249.41153237965	-16.1458282846026
20000	0	1254.91784477818	-16.2021102182759
20200	0	1260.42585011529	-16.3046914918912
20400	0	1265.93554839097	-16.2326747245590
20600	0	1271.44693960522	-16.2639518073400
20800	0	1276.96002375805	-16.2449947414304
21000	0	1282.47480084946	-16.1477531065784
21200	0	1287.99127087944	-16.1518730029458
21400	0	1293.50943384799	-16.2252752772435
21600	0	1299.02928975513	-16.0965621859470
21800	0	1304.55083860083	-16.0737010084723
22000	0	1310.07408038512	-15.9488268049862
22200	0	1315.59901510798	-15.7782845335573
22400	0	1321.12564276941	-15.6889724632564
22600	0	1325.86325324696	-15.7812473385905
22800	0	1329.96887300715	-15.5559188418920
23000	0	1334.08024068726	-15.8811140564128
23200	0	1338.19735628728	-16.2715069239987
23400	0	1342.32021980721	-15.9986132191027
23600	0	1346.44883124705	-16.3966521459769
23800	0	1350.58319060681	-16.8579213757468
24000	0	1354.72329788647	-16.5527532361509
24200	0	1358.86915308605	-16.9618300445327
24400	0	1363.02075620553	-17.2595197510531
24600	0	1367.17810724493	-16.9429537941421
24800	0	1371.34120620423	-17.0781475775013
25000	0	1375.51005308345	-16.9313792347013
25200	0	1379.68464788258	-16.6219352054721
25400	0	1383.86499060162	-16.1571714137524
25600	0	1388.05108124057	-15.3299070809209
25800	0	1392.24291979944	-15.0321170926051
26000	0	1396.44050627821	-14.0104269396205
26200	0	1400.64384067689	-12.8943094088948
26400	0	1404.85292299549	-12.5983027435809
26600	0	1409.06775323399	-11.5166854188027
26800	0	1413.28833139241	-10.5549628123788
27000	0	1417.51465747074	-10.2479358186090
27200	0	1421.74673146898	-9.44897674511048
27400	0	1425.98455338712	-8.79972712373220
27600	0	1430.22812322518	-8.47696981457722
27800	0	1434.47744098316	-7.90736709781147
28000	0	1438.73250666104	-7.39700307061031
28200	0	1442.99332025883	-7.06374428779145
28400	0	1447.25988177654	-6.75366429012072
28600	0	1451.53219121415	-6.52946991801290
28800	0	1455.81024857168	-6.19994105567205
29000	0	1460.09405384911	-6.30366482650012
29200	0	1464.38360704646	-6.03886720467033
29400	0	1468.67890816372	-5.72999389025232
29600	0	1472.97995720089	-5.28928471307732
29800	0	1477.28675415797	-4.68536121410975
30000	0	1481.59929903496	-4.40966672998414
30200	0	1485.91759183186	-3.71802414451088
30400	0	1490.24163254868	-2.94275685008509
30600	0	1494.57142118540	-2.70389119874074
30800	0	1498.90695774204	-1.90684532034665
31000	0	1503.24824221858	-1.08957055009913
31200	0	1507.59527461504	-0.885800024615851
31400	0	1511.94805493141	-0.101829375480232
31600	0	1516.30658316769	0.658282340548303
31800	0	1520.67085932388	0.830574071014302
32000	0	1525.04088339998	1.54528034188409
32200	0	1529.41665539599	2.21786357236075
32400	0	1533.79817531191	2.36200527257218
32600	0	1538.18544314775	2.71888898839693
32800	0	1542.57845890349	3.29046786306980
33000	0	1546.97722257915	3.40759609329445
33200	0	1551.38173417471	3.94985549127353
33400	0	1555.79199369019	4.47491086404421
33600	0	1560.20800112558	4.56511793593528
33800	0	1564.62975648088	5.06305104520728
34000	0	1569.05725975609	5.53452385033347
34200	0	1573.49051095121	5.59680396730951
34400	0	1577.92951006624	6.03875342343506
34600	0	1582.37425710119	6.46336453661203
34800	0	1586.82475205604	6.49496110955511
35000	0	1591.28099493081	6.88623935675642
0	200	840.821865455445	0.269275443263248
200	200	844.609016957929	-0.263259669916238
400	200	848.012826261840	-0.443127935915067
600	200	850.717156843005	-0.672825143673254
800	200	852.671233244165	-0.743109856610977
1000	200	854.625497443521	-0.778467528661529
1200	200	856.838747026822	-1.04331203331554
1400	200	859.201981317719	-1.09107322200361
1600	200	861.380241975491	-1.22841030285615
1800	200	862.879185857032	-1.49400804310742
2000	200	864.388231161771	-1.89146999895057
